"departure_airport","arrival_airport","per_month","people_flown","sum","piople","npa"
"Москва - Domodedovo International Airport (DME)","Томск - Bogashevo Airport (TOF)","08","441","15999000.00","7865","very few"
"Петрозаводск - Petrozavodsk Airport (PES)","Тюмень - Roshchino International Airport (TJM)","06","948","17290200.00","20123","average"
"Петрозаводск - Petrozavodsk Airport (PES)","Тюмень - Roshchino International Airport (TJM)","05","418","7630600.00","20123","average"
"Урай - Uray Airport (URJ)","Тюмень - Roshchino International Airport (TJM)","05","843","3497700.00","20123","average"
"Санкт-Петербург - Pulkovo Airport (LED)","Тюмень - Roshchino International Airport (TJM)","08","322","6597500.00","20123","average"
"Архангельск - Talagi Airport (ARH)","Тюмень - Roshchino International Airport (TJM)","05","62","964200.00","20123","average"
"Москва - Sheremetyevo International Airport (SVO)","Тюмень - Roshchino International Airport (TJM)","08","1327","28268700.00","20123","average"
"Москва - Sheremetyevo International Airport (SVO)","Тюмень - Roshchino International Airport (TJM)","07","2743","58435700.00","20123","average"
"Москва - Sheremetyevo International Airport (SVO)","Тюмень - Roshchino International Airport (TJM)","06","2634","55991100.00","20123","average"
"Москва - Sheremetyevo International Airport (SVO)","Тюмень - Roshchino International Airport (TJM)","05","1018","21488100.00","20123","average"
"Санкт-Петербург - Pulkovo Airport (LED)","Тюмень - Roshchino International Airport (TJM)","05","234","4788000.00","20123","average"
"Ухта - Ukhta Airport (UCT)","Тюмень - Roshchino International Airport (TJM)","08","25","237000.00","20123","average"
"Ухта - Ukhta Airport (UCT)","Тюмень - Roshchino International Airport (TJM)","07","67","634800.00","20123","average"
"Ухта - Ukhta Airport (UCT)","Тюмень - Roshchino International Airport (TJM)","06","66","626400.00","20123","average"
"Архангельск - Talagi Airport (ARH)","Тюмень - Roshchino International Airport (TJM)","07","139","2170500.00","20123","average"
"Санкт-Петербург - Pulkovo Airport (LED)","Тюмень - Roshchino International Airport (TJM)","07","653","13377700.00","20123","average"
"Архангельск - Talagi Airport (ARH)","Тюмень - Roshchino International Airport (TJM)","08","70","1089800.00","20123","average"
"Санкт-Петербург - Pulkovo Airport (LED)","Тюмень - Roshchino International Airport (TJM)","06","639","13087200.00","20123","average"
"Ухта - Ukhta Airport (UCT)","Тюмень - Roshchino International Airport (TJM)","05","16","152400.00","20123","average"
"Архангельск - Talagi Airport (ARH)","Тюмень - Roshchino International Airport (TJM)","06","140","2181200.00","20123","average"
"Урай - Uray Airport (URJ)","Тюмень - Roshchino International Airport (TJM)","08","1250","5190100.00","20123","average"
"Урай - Uray Airport (URJ)","Тюмень - Roshchino International Airport (TJM)","07","2588","10667400.00","20123","average"
"Урай - Uray Airport (URJ)","Тюмень - Roshchino International Airport (TJM)","06","2455","10169400.00","20123","average"
"Петрозаводск - Petrozavodsk Airport (PES)","Тюмень - Roshchino International Airport (TJM)","08","477","8703900.00","20123","average"
"Петрозаводск - Petrozavodsk Airport (PES)","Тюмень - Roshchino International Airport (TJM)","07","989","18052100.00","20123","average"
"Надым - Nadym Airport (NYM)","Улан-Удэ - Ulan-Ude Airport (Mukhino) (UUD)","05","161","4005500.00","2003","very few"
"Москва - Vnukovo International Airport (VKO)","Улан-Удэ - Ulan-Ude Airport (Mukhino) (UUD)","05","78","4440000.00","2003","very few"
"Москва - Vnukovo International Airport (VKO)","Улан-Удэ - Ulan-Ude Airport (Mukhino) (UUD)","06","243","14753600.00","2003","very few"
"Москва - Vnukovo International Airport (VKO)","Улан-Удэ - Ulan-Ude Airport (Mukhino) (UUD)","07","256","15313200.00","2003","very few"
"Москва - Vnukovo International Airport (VKO)","Улан-Удэ - Ulan-Ude Airport (Mukhino) (UUD)","08","110","6313600.00","2003","very few"
"Надым - Nadym Airport (NYM)","Улан-Удэ - Ulan-Ude Airport (Mukhino) (UUD)","08","229","5697100.00","2003","very few"
"Надым - Nadym Airport (NYM)","Улан-Удэ - Ulan-Ude Airport (Mukhino) (UUD)","06","430","10697800.00","2003","very few"
"Надым - Nadym Airport (NYM)","Улан-Удэ - Ulan-Ude Airport (Mukhino) (UUD)","07","496","12352000.00","2003","very few"
"Москва - Domodedovo International Airport (DME)","Ульяновск - Ulyanovsk Baratayevka Airport (ULV)","07","2732","22993100.00","33399","average"
"Москва - Domodedovo International Airport (DME)","Ульяновск - Ulyanovsk Baratayevka Airport (ULV)","06","2627","22082200.00","33399","average"
"Москва - Domodedovo International Airport (DME)","Ульяновск - Ulyanovsk Baratayevka Airport (ULV)","05","1078","9033800.00","33399","average"
"Москва - Vnukovo International Airport (VKO)","Ульяновск - Ulyanovsk Baratayevka Airport (ULV)","07","1582","14523700.00","33399","average"
"Москва - Sheremetyevo International Airport (SVO)","Ульяновск - Ulyanovsk Baratayevka Airport (ULV)","06","1768","15740200.00","33399","average"
"Москва - Sheremetyevo International Airport (SVO)","Ульяновск - Ulyanovsk Baratayevka Airport (ULV)","07","1847","16497800.00","33399","average"
"Краснодар - Krasnodar Pashkovsky International Airport (KRR)","Ульяновск - Ulyanovsk Baratayevka Airport (ULV)","06","3158","49183500.00","33399","average"
"Краснодар - Krasnodar Pashkovsky International Airport (KRR)","Ульяновск - Ulyanovsk Baratayevka Airport (ULV)","05","484","7702300.00","33399","average"
"Москва - Sheremetyevo International Airport (SVO)","Ульяновск - Ulyanovsk Baratayevka Airport (ULV)","08","857","7516900.00","33399","average"
"Краснодар - Krasnodar Pashkovsky International Airport (KRR)","Ульяновск - Ulyanovsk Baratayevka Airport (ULV)","08","1608","24608300.00","33399","average"
"Москва - Sheremetyevo International Airport (SVO)","Ульяновск - Ulyanovsk Baratayevka Airport (ULV)","05","864","7564500.00","33399","average"
"Москва - Vnukovo International Airport (VKO)","Ульяновск - Ulyanovsk Baratayevka Airport (ULV)","06","1497","13454100.00","33399","average"
"Краснодар - Krasnodar Pashkovsky International Airport (KRR)","Ульяновск - Ulyanovsk Baratayevka Airport (ULV)","07","3391","52362500.00","33399","average"
"Москва - Domodedovo International Airport (DME)","Ульяновск - Ulyanovsk Baratayevka Airport (ULV)","08","1235","10385500.00","33399","average"
"Пермь - Bolshoye Savino Airport (PEE)","Ульяновск - Ulyanovsk Baratayevka Airport (ULV)","08","1274","9957000.00","33399","average"
"Пермь - Bolshoye Savino Airport (PEE)","Ульяновск - Ulyanovsk Baratayevka Airport (ULV)","07","2625","20750700.00","33399","average"
"Пермь - Bolshoye Savino Airport (PEE)","Ульяновск - Ulyanovsk Baratayevka Airport (ULV)","06","2540","20061000.00","33399","average"
"Москва - Vnukovo International Airport (VKO)","Ульяновск - Ulyanovsk Baratayevka Airport (ULV)","08","707","6533400.00","33399","average"
"Москва - Vnukovo International Airport (VKO)","Ульяновск - Ulyanovsk Baratayevka Airport (ULV)","05","766","7001100.00","33399","average"
"Пермь - Bolshoye Savino Airport (PEE)","Ульяновск - Ulyanovsk Baratayevka Airport (ULV)","05","759","6039900.00","33399","average"
"Москва - Sheremetyevo International Airport (SVO)","Ульяновск - Ulyanovsk East Airport (ULY)","05","170","1273200.00","1725","very few"
"Москва - Sheremetyevo International Airport (SVO)","Ульяновск - Ulyanovsk East Airport (ULY)","06","349","2605000.00","1725","very few"
"Саратов - Saratov Central Airport (RTW)","Ульяновск - Ulyanovsk East Airport (ULY)","05","47","183300.00","1725","very few"
"Саратов - Saratov Central Airport (RTW)","Ульяновск - Ulyanovsk East Airport (ULY)","06","262","1021800.00","1725","very few"
"Саратов - Saratov Central Airport (RTW)","Ульяновск - Ulyanovsk East Airport (ULY)","07","260","1014000.00","1725","very few"
"Саратов - Saratov Central Airport (RTW)","Ульяновск - Ulyanovsk East Airport (ULY)","08","118","460200.00","1725","very few"
"Москва - Sheremetyevo International Airport (SVO)","Ульяновск - Ulyanovsk East Airport (ULY)","07","354","2642800.00","1725","very few"
"Москва - Sheremetyevo International Airport (SVO)","Ульяновск - Ulyanovsk East Airport (ULY)","08","165","1233800.00","1725","very few"
"Москва - Domodedovo International Airport (DME)","Урай - Uray Airport (URJ)","08","1241","25782400.00","14308","few"
"Москва - Domodedovo International Airport (DME)","Урай - Uray Airport (URJ)","06","2463","51426800.00","14308","few"
"Москва - Domodedovo International Airport (DME)","Урай - Uray Airport (URJ)","05","926","19573500.00","14308","few"
"Тюмень - Roshchino International Airport (TJM)","Урай - Uray Airport (URJ)","08","1267","5221400.00","14308","few"
"Тюмень - Roshchino International Airport (TJM)","Урай - Uray Airport (URJ)","07","2554","10561700.00","14308","few"
"Тюмень - Roshchino International Airport (TJM)","Урай - Uray Airport (URJ)","06","2498","10219700.00","14308","few"
"Тюмень - Roshchino International Airport (TJM)","Урай - Uray Airport (URJ)","05","773","3191900.00","14308","few"
"Москва - Domodedovo International Airport (DME)","Урай - Uray Airport (URJ)","07","2586","53685500.00","14308","few"
"Москва - Domodedovo International Airport (DME)","Усинск - Usinsk Airport (USK)","07","76","1205200.00","399","very few"
"Москва - Domodedovo International Airport (DME)","Усинск - Usinsk Airport (USK)","05","26","411200.00","399","very few"
"Москва - Domodedovo International Airport (DME)","Усинск - Usinsk Airport (USK)","06","60","949500.00","399","very few"
"Москва - Sheremetyevo International Airport (SVO)","Усинск - Usinsk Airport (USK)","08","47","725100.00","399","very few"
"Москва - Sheremetyevo International Airport (SVO)","Усинск - Usinsk Airport (USK)","07","62","962100.00","399","very few"
"Москва - Sheremetyevo International Airport (SVO)","Усинск - Usinsk Airport (USK)","06","64","985200.00","399","very few"
"Москва - Sheremetyevo International Airport (SVO)","Усинск - Usinsk Airport (USK)","05","32","495600.00","399","very few"
"Москва - Domodedovo International Airport (DME)","Усинск - Usinsk Airport (USK)","08","32","505400.00","399","very few"
"Хабаровск - Khabarovsk-Novy Airport (KHV)","Усть-Илимск - Ust-Ilimsk Airport (UIK)","08","154","3691600.00","1487","very few"
"Хабаровск - Khabarovsk-Novy Airport (KHV)","Усть-Илимск - Ust-Ilimsk Airport (UIK)","05","73","1749400.00","1487","very few"
"Хабаровск - Khabarovsk-Novy Airport (KHV)","Усть-Илимск - Ust-Ilimsk Airport (UIK)","06","259","6212200.00","1487","very few"
"Хабаровск - Khabarovsk-Novy Airport (KHV)","Усть-Илимск - Ust-Ilimsk Airport (UIK)","07","266","6366800.00","1487","very few"
